title,logoPath,logoPathV3,jobId,currency,footerPlaceholderLabel,footerPlaceholderColor,companyName,isSaved,tagsAndSkills,companyId,jdURL,jobDescription,showMultipleApply,groupId,isTopGroup,createdDate,hiringFor,consultant,hideClientName,mode,clientLogo,board,salaryDetail,experienceText,minimumExperience,maximumExperience,saved,experience,salary,location,companyJobsUrl,ambitionBoxData,vacancy,clientHeadline,brandingTags,exclusive,diversityTagText,clientCareersUrl,clientGroupId,clientTitleString,diversityCountLabel,jobType,smbJobFields,internshipTags
Quality Manager - real estate - jaipur,https://img.naukimg.com/logo_images/groups/v1/1064.gif,https://img.naukimg.com/logo_images/groups/v1/1064.gif,201124010046,INR,2 Days Ago,grey,Icon Consultants,False,"Quality Audit,Quality Testing,Estate,Quality,Quality management,Management,Real estate,Software testing",2271,https://www.naukri.com/job-listings-quality-manager-real-estate-jaipur-icon-consultants-jaipur-3-to-7-years-201124010046,"B.tech in Civil Engineering having 3 year plus relevant experience of Quality inspection, testing, Construction  & project in commercial/residential/township projects. knowledge of Lean and six-sigma Knowledge and Auditing skills, CAD & QMS desired.",False,1064,0,2025-07-04 07:44:31,,1.0,0.0,jp,https://img.naukimg.com/logo_images/groups/v1/1064.gif,1,"{'minimumSalary': 500000, 'maximumSalary': 1000000, 'currency': 'INR', 'hideSalary': False, 'variablePercentage': 0}",3-7 Yrs,3.0,7.0,False,3-7 Yrs,5-10 Lacs PA,Jaipur,https://www.naukri.com/icon-consultants-jobs-careers-2271,,,,,,,,,,,,,
Application Developer,https://img.naukimg.com/logo_images/groups/v1/10476.gif,https://img.naukimg.com/logo_images/groups/v1/10476.gif,20725925383,INR,4 Days Ago,grey,Accenture,False,"application design,sap abap development,design principles,sap hana,sap abap,c#,rest,css",27117,https://www.naukri.com/job-listings-application-developer-accenture-solutions-pvt-ltd-hyderabad-15-to-20-years-020725925383, . Educational Qualification : 15 years full time education<br><br> . Must have skills : SAP ABAP Development for HANA<br><br> . Good to have skills : SAP ABAP DevelopmentMinimum . 5 year(s) of experience is required<br><br> Must To Have <br><br>Skills: Proficiency in SAP ABAP Development for HANA.- Good To Have,False,10476,0,2025-07-02 10:35:14,,,,jp,,1,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0}",15-20 Yrs,15.0,20.0,False,15-20 Yrs,Not disclosed,Hyderabad,https://www.naukri.com/accenture-jobs-careers-7682,"{'Url': 'https://www.ambitionbox.com/reviews/accenture-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 63669, 'AggregateRating': '3.7', 'Title': 'Accenture Reviews by Employees'}",,,,,,,,,,,,
Package Consultant-Oracle ERP Financials,https://img.naukimg.com/logo_images/groups/v1/19288.gif,https://img.naukimg.com/logo_images/groups/v1/19288.gif,40725930384,INR,2 Days Ago,grey,IBM,False,"oracle,gl,project accounting,r12,oracle erp,fixed assets,bi publisher,erp",16987,https://www.naukri.com/job-listings-package-consultant-oracle-erp-financials-ibm-india-pvt-limited-gurugram-7-to-12-years-040725930384,Bachelors Degree . <br><br>Masters Degree . <br><br>Required education <br><br>Preferred education <br><br>Preferred technical and professional experience . <br><br>Ambitious individual who can work under their own direction towards agreed targets / goals.  . Ability to handle change and be open to it along with good time management and an able to work under stress.,False,19288,0,2025-07-04 12:45:04,,,,jp,,1,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0}",7-12 Yrs,7.0,12.0,False,7-12 Yrs,Not disclosed,Gurugram,https://www.naukri.com/ibm-jobs-careers-16987,"{'Url': 'https://www.ambitionbox.com/reviews/ibm-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 23598, 'AggregateRating': '4.0', 'Title': 'IBM Reviews by Employees'}",,,,,,,,,,,,
Sr.Software Engineer II,https://img.naukimg.com/logo_images/groups/v1/10952606.gif,https://img.naukimg.com/logo_images/groups/v1/10952606.gif,20725033636,INR,4 Days Ago,grey,Hiringeye Solutions,False,"Gen AI,GO,React.Js,Fullstack,Gen,Golang,Full Stack,Artificial Intelligence",6058730,https://www.naukri.com/job-listings-sr-software-engineer-ii-hiringeye-solutions-hyderabad-8-to-12-years-020725033636,Preferred candidate profile . 6+ years of experience in full-stack development.  . Strong proficiency in Go (Golang) for backend development.  . Extensive experience with React.js and modern frontend technologies.,False,10952606,0,2025-07-02 14:42:10,HiringEye Solutions,1.0,0.0,jp,https://img.naukimg.com/logo_images/groups/v1/10952606.gif,1,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0}",8-12 Yrs,8.0,12.0,False,8-12 Yrs,Not disclosed,Hybrid - Hyderabad,https://www.naukri.com/hiringeye-solutions-jobs-careers-6058730,,2.0,,,,,hiringeye-solutions-jobs-careers-6058730,10952606.0,HiringEye Solutions,,,,
Gcp Architect,https://img.naukimg.com/logo_images/groups/v1/3871282.gif,https://img.naukimg.com/logo_images/groups/v1/3871282.gif,30725022573,INR,3 Days Ago,grey,Symphoni Hr,False,"Architecture,gcp,Bigquery,Data Flow,Dataproc,Data,Flow",10934,https://www.naukri.com/job-listings-gcp-architect-symphoni-hr-pune-chennai-bengaluru-12-to-19-years-030725022573,"Proficient understanding of distributed computing principles - Hadoop v2,MapReduce,HDFS <br><br>Experience with building stream-processing systems,using solutions such as Storm or Spark- Streaming <br><br>Good knowledge of Big Data querying tools,such as Pig,Hive,and Impala <br><br>Experience with Spark,SQL,and <br><br>Experience with various messaging systems,such as Kafka or",False,3871282,0,2025-07-03 09:34:00,Analytics company,1.0,0.0,jp,https://img.naukimg.com/logo_images/groups/v1/3871282.gif,1,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0}",12-19 Yrs,12.0,19.0,False,12-19 Yrs,Not disclosed,"Pune, Chennai, Bengaluru",https://www.naukri.com/symphoni-hr-jobs-careers-10934,,10.0,,,,,,,,,,,
Mulesoft Developer | 6 To 12 years | Pan India,https://img.naukimg.com/logo_images/groups/v1/1288.gif,https://img.naukimg.com/logo_images/groups/v1/1288.gif,20725927334,INR,4 Days Ago,grey,Capgemini,False,"anypoint platform,documentation,mulesoft anypoint platform,ci/cd,api,continuous integration,kubernetes,activemq",7053,https://www.naukri.com/job-listings-mulesoft-developer-6-to-12-years-pan-india-capgemini-technology-services-india-limited-hyderabad-6-to-9-years-020725927334,"Strong hands-on experience with the Anypoint Platform including Anypoint Studio,API Designer,API Manager,Runtime Manager,and Exchange for designing,developing,and managing APIs and integrations. API-Led Connectivity and Integration Design <br><br> Connector and Integration Experience <br><br>Experience with message queuing systems like ActiveMQ,RabbitMQ,or Kafka",False,1288,0,2025-07-02 10:59:05,,,,jp,,1,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0}",6-9 Yrs,6.0,9.0,False,6-9 Yrs,Not disclosed,Hyderabad,https://www.naukri.com/capgemini-jobs-careers-649,"{'Url': 'https://www.ambitionbox.com/reviews/capgemini-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 46351, 'AggregateRating': '3.7', 'Title': 'Capgemini Reviews by Employees'}",,,,,,,,,,,,
NetSuite Center of Excellence - Senior Consultant II,https://img.naukimg.com/logo_images/groups/v1/11179910.gif,https://img.naukimg.com/logo_images/groups/v1/11179910.gif,10725500634,INR,5 Days Ago,grey,Connor Group,False,"Computer science,Health insurance,Career development,Automation,Managed services,Financial reporting,Analytical,Consulting",124894393,https://www.naukri.com/job-listings-netsuite-center-of-excellence-senior-consultant-ii-connor-group-new-delhi-3-to-5-years-010725500634,"Shift Timing :  3pm-11:30pm IST <br><br>From complex technical accounting and financial reporting issues to implementing modern technologies to finance software implementation and automation,joining Connor Group will help you exponentially to further develop your career and expand your experience base<br><br>Preferred Qualifications:  . CPA and / or Master s degree . NetSuite certifications",False,11179910,0,2025-07-01 10:37:52,,,,crawled,,1,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0}",3-5 Yrs,3.0,5.0,False,3-5 Yrs,Not disclosed,New Delhi,https://www.naukri.com/connor-group-jobs-careers-124894393,,,,,,,,,,,,,
"Payments Processing Analyst, NCT",https://img.naukimg.com/logo_images/groups/v1/468918.gif,https://img.naukimg.com/logo_images/groups/v1/468918.gif,10725924029,INR,5 Days Ago,grey,Deutsche Bank,False,"payments,regulatory,operational risk,back office operation,swift,accounts receivable,accounts payable,anti money laundering",123506651,https://www.naukri.com/job-listings-payments-processing-analyst-nct-deutsche-bank-ag-jaipur-0-to-0-years-010725924029,"Minimum Graduation in any stream<br><br>In addition,the Operator should ensure that procedures are properly executed to reduce processing risk and identify potential areas for process improvement whether internally within the Bank or for our clients<br><br>Well versed with SWIFT <br><br>Your skills and experience . Clear understanding of Payments flow",False,468918,0,2025-07-01 10:50:01,,,,jp,,1,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0}",0 Yrs,0.0,0.0,False,0 Yrs,Not disclosed,Jaipur,https://www.naukri.com/deutsche-bank-jobs-careers-39012,"{'Url': 'https://www.ambitionbox.com/reviews/deutsche-bank-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 3876, 'AggregateRating': '3.9', 'Title': 'Deutsche Bank Reviews by Employees'}",,,,,,,,,,,,
Lead Finance,https://img.naukimg.com/logo_images/groups/v1/1376048.gif,https://img.naukimg.com/logo_images/groups/v1/1376048.gif,10725502691,INR,5 Days Ago,grey,Odessa,False,"ERP,Forex,Financial statements,Financial reporting,Financial accounting,Revenue assurance,Revenue recognition,IFRS",1850678,https://www.naukri.com/job-listings-lead-finance-odessa-technologies-bengaluru-5-to-10-years-010725502691,"Preparation of various MIS reports,Variance Analysis,GL schedules for Balance Sheet and PL items as part of periodic closure . Should have a strong knowledge of preparing monthly Cash Flows,Inter-company eliminations,forex conversion accounting / translation and other related consolidation principles for reporting .",False,1376048,0,2025-07-01 11:59:05,,,,crawled,,1,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0}",5-10 Yrs,5.0,10.0,False,5-10 Yrs,Not disclosed,Bengaluru,https://www.naukri.com/odessa-jobs-careers-44810,"{'Url': 'https://www.ambitionbox.com/reviews/odessa-technologies-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 384, 'AggregateRating': '3.8', 'Title': 'Odessa Reviews by Employees'}",,,,,,,,,,,,
Test Engineer & Senior  Test Engineer,https://img.naukimg.com/logo_images/groups/v1/4576305.gif,https://img.naukimg.com/logo_images/groups/v1/4576305.gif,10725028704,INR,5 Days Ago,grey,Alten,False,"V-cycle,System Testing,Integration Testing,Validation Testing,Automotive,Unit Testing,Test engineering,System",1124506,https://www.naukri.com/job-listings-test-engineer-senior-test-engineer-alten-bengaluru-2-to-5-years-010725028704," . Engineering or masters degree in Electric,electronic and embedded Systems . <br><br>Minimum experience required from 2 to 5 years <br><br> Must have. <br><br> Must have. Strong understanding of the V-cycle and full knowledge of test levels (unit,integration,system,validation)<br><br>Must have. .",False,4576305,0,2025-07-01 13:10:03,,,,jp,,1,"{'minimumSalary': 500000, 'maximumSalary': 1100000, 'currency': 'INR', 'hideSalary': False, 'variablePercentage': 0}",2-5 Yrs,2.0,5.0,False,2-5 Yrs,5-11 Lacs PA,Hybrid - Bengaluru,https://www.naukri.com/alten-jobs-careers-641495,"{'Url': 'https://www.ambitionbox.com/reviews/alten-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 829, 'AggregateRating': '3.6', 'Title': 'ALTEN Reviews by Employees'}",,,,,,,,,,,,
Defect & Release Manager,https://img.naukimg.com/logo_images/groups/v1/11800161.gif,https://img.naukimg.com/logo_images/groups/v1/11800161.gif,10725018847,INR,5 Days Ago,grey,Prohrd Human Capital And Innovation Management,False,"Defect Management,Test Reporting,Agile,Release Management,Test Management,QA Management,Reporting,Management",124803007,https://www.naukri.com/job-listings-defect-release-manager-prohrd-human-capital-and-innovation-management-bengaluru-7-to-12-years-010725018847,We are seeking a highly organised and technically proficient Defect & Release Manager to oversee the end-to-end defect lifecycle and release management process for a large-scale legacy application modernisation programme,False,11800161,0,2025-07-01 07:53:37,,,,jp,,1,"{'minimumSalary': 175000, 'maximumSalary': 200000, 'currency': 'INR', 'hideSalary': False, 'variablePercentage': 0}",7-12 Yrs,7.0,12.0,False,7-12 Yrs,1.75-2 Lacs PA,Bengaluru,https://www.naukri.com/prohrd-human-capital-and-innovation-management-jobs-careers-124803007,,,,,,,,,,,,,
Solution Architect-Data Platforms,https://img.naukimg.com/logo_images/groups/v1/19288.gif,https://img.naukimg.com/logo_images/groups/v1/19288.gif,40725929859,INR,2 Days Ago,grey,IBM,False,"spark,hadoop,big data,python,azure cloud,hive,cloudera,kubernetes",16987,https://www.naukri.com/job-listings-solution-architect-data-platforms-ibm-india-pvt-limited-bengaluru-5-to-10-years-040725929859,Bachelors Degree . <br><br>Masters Degree . <br><br>Experience in architecting complex data platforms on Azure Cloud Platform and On-Prem. <br><br>Experience and exposure to implementation of Data Fabric and Data Mesh concepts and solutions like Microsoft Fabric or Starburst or Denodo or IBM Data Virtualisation or Talend or Tibco Data Fabric. <br><br>Required education <br><br>Preferred education,False,19288,0,2025-07-04 12:40:30,,,,jp,,1,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0}",5-10 Yrs,5.0,10.0,False,5-10 Yrs,Not disclosed,Bengaluru,https://www.naukri.com/ibm-jobs-careers-16987,"{'Url': 'https://www.ambitionbox.com/reviews/ibm-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 23598, 'AggregateRating': '4.0', 'Title': 'IBM Reviews by Employees'}",,,,,,,,,,,,
AbInitio Developer,https://img.naukimg.com/logo_images/groups/v1/1744734.gif,https://img.naukimg.com/logo_images/groups/v1/1744734.gif,40725931100,INR,2 Days Ago,grey,Luxoft,False,"ab initio,sql,jenkins,gde,aws,artifactory,continuous integration,octopus",3919162,https://www.naukri.com/job-listings-abinitio-developer-luxoft-india-llp-bengaluru-5-to-10-years-040725931100,"<br />Project description <br />Institutional Banking Data Platform (IDP) is state-of-the-art cloud platform engineered to streamline data ingestion, transformation, and data distribution workflows that underpin Regulatory Reporting, Market Risk, Credit Risk, Quants, and Trader Surveillance.<br />In your role as Software Engineer, you will be responsible for ensuring the stability of the platform, performing maintenance and support activities, and driving innovative process improvements that add significant business value. <br /><br />Responsibilities<li>Problem solving </li><li>advanced analytical and problem-solving skills to analyse complex information for key insights and present as meaningful information to senior management </li><li>Communication </li><li>excellent verbal and written communication skills with the ability to lead discussions with a varied stakeholder across levels </li><li>Risk Mindset </li><li>You are expected to proactively identify and understand, openly discuss, and act on current and future risks SkillsMust have </li><li>Bachelor's degree in computer science, Engineering, or a related field/experience. </li><li>5+ years of proven experience as a Software Engineer or similar role, with a strong track record of successfully maintaining and supporting complex applications. </li><li>Strong hands-on experience with Ab Initio GDE, including Express>It, Control Centre, Continuous>flow. </li><li>Should have handled and worked with XML, JSON, and Web API. </li><li>Strong hands-on experience in SQL. </li><li>Hands-on experience in any shell scripting language. </li><li>Experience with Batch and streaming-based integrations. Nice to have </li><li>Knowledge of CI/CD tools such as TeamCity, Artifactory, Octopus, Jenkins, SonarQube, etc. </li><li>Knowledge of AWS services including EC2, S3, CloudFormation, CloudWatch, RDS and others. </li><li>Knowledge of Snowflake and Apache Kafka is highly desirable. </li><li>Experience with configuration management and infrastructure-as-code tools such as Ansible, Packer, and Terraform. </li><li>Experience with monitoring and observability tools like Prometheus/Grafana. </li>",False,1744734,0,2025-07-04 12:58:38,,,,jp,,1,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0}",5-10 Yrs,5.0,10.0,False,5-10 Yrs,Not disclosed,Bengaluru,https://www.naukri.com/luxoft-jobs-careers-210236,"{'Url': 'https://www.ambitionbox.com/reviews/luxoft-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 722, 'AggregateRating': '3.7', 'Title': 'Luxoft Reviews by Employees'}",,,,,,,,,,,,
Manager - Engineering,https://img.naukimg.com/logo_images/groups/v1/1422.gif,https://img.naukimg.com/logo_images/groups/v1/1422.gif,30725026230,INR,3 Days Ago,grey,Randstad,False,"AutoCAD,Switchgear Design,Design,Low Voltage Switchgear,medium voltage switchgear,Simulation Tools,Power Distribution,Control System",717,https://www.naukri.com/job-listings-manager-engineering-randstad-ahmedabad-8-to-12-years-030725026230,Technical Knowledge Required <br><br>Experience: 8 to 12 Years,False,1422,0,2025-07-03 11:16:16,,1.0,1.0,jp,https://img.naukimg.com/logo_images/groups/v1/1422.gif,1,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0}",8-12 Yrs,8.0,12.0,False,8-12 Yrs,Not disclosed,Ahmedabad,https://www.naukri.com/randstad-jobs-careers-717,,,Randstad,,,,,,,,,,
